"STATION","CBPSEG","cbpseg_st","LATITUDE","LONGITUDE","SUM","MEAN","COUNT","CellID","DistanceToNearestKm","Replacement"
"05R03","RPPMH","RPPMH_VA",37.6371,-76.4467,0.025,0.00166666666666667,15,NA,1129.59295787701,2968
"05R04","RPPMH","RPPMH_VA",37.6396,-76.4496,0.03,0.00214285714285714,14,NA,782.362155991831,2968
"05R05","RPPMH","RPPMH_VA",37.6402,-76.5709,0.078,0.0052,15,NA,978.891038744427,2960
"05R06","RPPMH","RPPMH_VA",37.6917,-76.5783,0.095,0.0059375,16,NA,563.246175146179,3127
"05R07","RPPMH","RPPMH_VA",37.6975,-76.563,0.022,0.00314285714285714,7,NA,842.069176257083,3212
"05R09","RPPMH","RPPMH_VA",37.7518,-76.6109,0.042,0.0035,12,NA,769.466686409447,3461
"05R10","RPPMH","RPPMH_VA",37.7674,-76.6381,0.038,0.00345454545454545,11,NA,413.967828151823,3628
"05R11","RPPMH","RPPMH_VA",37.7758,-76.6246,0.039,0.00354545454545455,11,NA,830.701920970771,3629
"05R12","RPPMH","RPPMH_VA",37.7954,-76.6755,0.035,0.00269230769230769,13,NA,412.978538350586,3794
"05R13","RPPMH","RPPMH_VA",37.7992,-76.6868,0.039,0.00354545454545455,11,NA,780.809456387697,3877
"05R14","RPPMH","RPPMH_VA",37.815,-76.7284,0.057,0.0057,10,NA,767.849883101651,3959
"05R15","RPPMH","RPPMH_VA",37.8228,-76.7252,0.191,0.0146923076923077,13,NA,880.434400091046,4044
"05R16","RPPMH","RPPMH_VA",37.8866,-76.7704,0.03,0.00333333333333333,9,NA,1050.87611972943,4461
"05R17","RPPMH","RPPMH_VA",37.887,-76.7789,0.048,0.00533333333333333,9,NA,322.39976836702,4461
"05R18","RPPMH","RPPMH_VA",37.8998,-76.781,0.038,0.0038,10,NA,315.191585638087,4545
"05R19","RPPMH","RPPMH_VA",37.9117,-76.8105,0.056,0.007,8,NA,405.507647843755,4628
"05R20","RPPMH","RPPMH_VA",37.9255,-76.8145,0.04,0.005,8,NA,1208.55455867819,4711
"05R21","RPPOH","RPPOH_VA",38.0373,-76.9158,0.003,0.001,3,NA,9942.28763418413,4962
"05R22","RPPOH","RPPOH_VA",38.043,-76.9133,0.003,0.001,3,NA,10381.3409106503,4962
"05R23","RPPOH","RPPOH_VA",38.0776,-76.9422,0.012,0.0015,8,NA,13724.5830156816,5891
"05R24","RPPTF","RPPTF_VA",38.1055,-77.0406,0.042,0.00466666666666667,9,NA,15033.1613346932,5974
"05R26","RPPMH","RPPMH_VA",37.92,-76.8354,0.03,0.00333333333333333,9,NA,735.336921458579,4711
"05R27","RPPMH","RPPMH_VA",37.6627,-76.5402,0.065,0.00382352941176471,17,NA,821.21868851546,3046
"05Y01","YRKPH","YRKPH_VA",37.2239,-76.4365,0.044,0.00314285714285714,14,NA,1080.83007442643,1716
"05Y02","YRKPH","YRKPH_VA",37.2353,-76.4892,0.052,0.00288888888888889,18,NA,342.336563577818,1713
"05Y03","YRKPH","YRKPH_VA",37.2462,-76.4844,0.035,0.00194444444444444,18,NA,341.687291179515,1797
"05Y05","YRKPH","YRKPH_VA",37.2583,-76.4734,0.009,0.001125,8,NA,1499.00356586,1797
"05Y06","YRKPH","YRKPH_VA",37.2815,-76.5248,0.017,0.00188888888888889,9,NA,1362.26702751232,1876
"05Y07","YRKMH","YRKMH_VA",37.2929,-76.5973,0.044,0.00231578947368421,19,NA,431.615559257316,1872
"05Y09","YRKMH","YRKMH_VA",37.3128,-76.6187,0.028,0.00233333333333333,12,NA,1092.02704285346,1954
"05Y10","YRKMH","YRKMH_VA",37.3213,-76.5865,0.039,0.0039,10,NA,708.686104499132,1956
"05Y11","YRKMH","YRKMH_VA",37.3512,-76.6528,0.076,0.00506666666666667,15,NA,602.582258531422,2035
"05Y12","YRKMH","YRKMH_VA",37.361,-76.62,0.026,0.00185714285714286,14,NA,1534.04343096956,2037
"05Y13","YRKMH","YRKMH_VA",37.3703,-76.6492,0.015,0.00214285714285714,7,NA,921.285614667091,2119
"05Y14","YRKMH","YRKMH_VA",37.4153,-76.6883,0.021,0.00175,12,NA,583.85897896655,2200
"05Y15","YRKMH","YRKMH_VA",37.4386,-76.73,0.149,0.0106428571428571,14,NA,1114.14421403098,2282
"05Y16","YRKMH","YRKMH_VA",37.447,-76.6896,0.058,0.00341176470588235,17,NA,1517.82541267706,2283
"05Y17","YRKMH","YRKMH_VA",37.4513,-76.6989,0.209,0.00870833333333333,24,NA,991.070545727496,2283
"05Y18","YRKMH","YRKMH_VA",37.4676,-76.7312,0.038,0.00271428571428571,14,NA,2130.81553714264,2282
"05Y19","YRKMH","YRKMH_VA",37.4712,-76.7332,0.025,0.00227272727272727,11,NA,2552.08121736372,2282
"05Y20","YRKMH","YRKMH_VA",37.5045,-76.768,0.075,0.00625,12,NA,7135.70191943617,2282
"05Y21","YRKMH","YRKMH_VA",37.5116,-76.7876,0.049,0.0030625,16,NA,8747.26613166698,2282
"05Y23","MPNTF","MPNTF_VA",37.6918,-76.9302,0.113,0.0113,10,NA,21669.8715048014,3959
"05Y24","MPNTF","MPNTF_VA",37.6945,-76.9209,4.531,0.323642857142857,14,NA,20839.9465375892,3959
"05Y25","MPNTF","MPNTF_VA",37.7103,-76.9974,0.016,0.002,8,NA,25253.4419654471,4126
"05Y26","MPNOH","MPNOH_VA",37.5916,-76.8009,0.106,0.0106,10,NA,17126.4864999094,2282
"05Y28","YRKMH","YRKMH_VA",37.4496,-76.7302,0.042,0.0035,12,NA,207.045434492952,2282
"06J01","SBEMH","SBEMH_VA",36.7568,-76.3004,0.024,0.0024,10,NA,18254.0938738872,476
"06J02","JMSMH","JMSMH_VA",36.8129,-76.5564,0.024,0.00218181818181818,11,NA,12000.5242214065,388
"06J03","JMSMH","JMSMH_VA",36.8515,-76.5299,0.056,0.00311111111111111,18,NA,7204.13693432843,388
"06J04","JMSMH","JMSMH_VA",36.9208,-76.4745,0.041,0.0025625,16,NA,1987.50285563496,470
"06J05","JMSMH","JMSMH_VA",36.9372,-76.4659,0.036,0.00327272727272727,11,NA,383.025399614052,470
"06J06","JMSPH","JMSPH_VA",36.9592,-76.3751,0.047,0.00213636363636364,22,NA,902.84868213515,642
"06J07","JMSPH","JMSPH_VA",36.9624,-76.3983,5.106,0.232090909090909,22,NA,1545.59468281894,640
"06J08","JMSMH","JMSMH_VA",37.0002,-76.4722,0.054,0.00216,25,NA,1432.86828247163,633
"06J09","JMSMH","JMSMH_VA",37.0333,-76.489,0.015,0.001875,8,NA,956.096788091434,630
"06J10","JMSMH","JMSMH_VA",37.0839,-76.6023,1.363,0.0757222222222222,18,NA,503.615665615274,621
"06J11","JMSMH","JMSMH_VA",37.0931,-76.6344,0.004,0.00133333333333333,3,NA,551.723241424165,619
"06J12","JMSMH","JMSMH_VA",37.1491,-76.6275,0.04,0.00666666666666667,6,NA,833.076272099225,784
"06J13","JMSMH","JMSMH_VA",37.1507,-76.6329,0.14,0.0116666666666667,12,NA,889.386642915478,784
"06J14","JMSMH","JMSMH_VA",37.162,-76.6196,0.038,0.00316666666666667,12,NA,430.428202525411,868
"06J16","JMSMH","JMSMH_VA",37.1875,-76.6203,0.029,0.0029,10,NA,1189.19612148098,951
"06J17","JMSOH","JMSOH_VA",37.1912,-76.8007,0.024,0.0024,10,NA,1978.83371136335,773
"06J18","JMSOH","JMSOH_VA",37.1993,-76.7932,0.024,0.003,8,NA,861.276566014097,773
"06J20","JMSOH","JMSOH_VA",37.2178,-76.8898,0.015,0.00214285714285714,7,NA,968.863379873325,684
"06J21","JMSOH","JMSOH_VA",37.218,-76.6995,0.078,0.004875,16,NA,377.346159691947,1029
"06J22","JMSOH","JMSOH_VA",37.2322,-76.8731,0.026,0.00236363636363636,11,NA,1094.05780596755,768
"06J23","JMSOH","JMSOH_VA",37.2334,-76.9099,0.056,0.00509090909090909,11,NA,54.4648978251561,683
"06J24","JMSTF","JMSTF_NATL",37.3034,-77.1093,0.059,0.00310526315789474,19,NA,15376.0426038035,597
"06J26","SBEMH","SBEMH_VA",36.7854,-76.32,0.026,0.002,13,NA,14629.8872937998,476
"06J27","JMSMH","JMSMH_VA",37.0018,-76.4834,0.067,0.00372222222222222,18,NA,1530.95793184521,549
"06J29","JMSMH","JMSMH_VA",37.0968,-76.6432,0.017,0.0017,10,NA,223.403921136086,618
"06M01","RPPMH","RPPMH_VA",37.5958,-76.3711,0.243,0.0173571428571429,14,NA,540.70644980547,2806
"06M02","RPPMH","RPPMH_VA",37.6046,-76.3642,0.057,0.00167647058823529,34,NA,1604.76015435452,2807
"06M03","RPPMH","RPPMH_VA",37.6142,-76.3698,0.117,0.00344117647058824,34,NA,643.015641579563,2890
"06M04","RPPMH","RPPMH_VA",37.6157,-76.4641,0.068,0.002125,32,NA,758.389562175137,2883
"06M06","RPPMH","RPPMH_VA",37.6311,-76.5254,0.181,0.00489189189189189,37,NA,800.622324527161,2879
"06M07","RPPMH","RPPMH_VA",37.637,-76.44,0.07,0.00205882352941176,34,NA,1033.1606035138,2969
"06M08","RPPMH","RPPMH_VA",37.6391,-76.4238,0.141,0.00391666666666667,36,NA,1520.36568697615,2969
"06M09","RPPMH","RPPMH_VA",37.6961,-76.5999,0.154,0.00733333333333333,21,NA,1798.97670355887,3127
"06M10","RPPMH","RPPMH_VA",37.7096,-76.559,0.023,0.00153333333333333,15,NA,780.724817763939,3212
"06M11","RPPMH","RPPMH_VA",37.7419,-76.6229,0.051,0.00196153846153846,26,NA,761.018964160586,3461
"06M12","RPPMH","RPPMH_VA",37.7548,-76.6334,0.045,0.0025,18,NA,390.708084268367,3544
"06M13","RPPMH","RPPMH_VA",37.7701,-76.6779,0.09,0.00346153846153846,26,NA,434.419776260639,3626
"06M14","RPPMH","RPPMH_VA",37.8062,-76.6641,0.026,0.00216666666666667,12,NA,963.665279908602,3878
"06M15","RPPMH","RPPMH_VA",37.8109,-76.6697,0.258,0.00781818181818182,33,NA,847.878912488187,3962
"06M16","RPPMH","RPPMH_VA",37.8215,-76.7239,0.116,0.003625,32,NA,854.109820508452,4044
"06M17","RPPMH","RPPMH_VA",37.8252,-76.7486,0.011,0.0022,5,NA,1086.95920495441,4043
"06M19","RPPMH","RPPMH_VA",37.8451,-76.734,0.014,0.00155555555555556,9,NA,683.83535697398,4211
"06M20","RPPMH","RPPMH_VA",37.8654,-76.7506,0.044,0.0020952380952381,21,NA,903.742348413936,4294
"06M21","RPPMH","RPPMH_VA",37.9426,-76.85,0.046,0.0023,20,NA,419.478821520924,4878
"06M22","RPPMH","RPPMH_VA",37.9554,-76.8503,0.091,0.00313793103448276,29,NA,835.867414245724,4962
"06M23","RPPMH","RPPMH_VA",37.9681,-76.8695,0.065,0.00282608695652174,23,NA,1369.56499275694,4962
"06M24","RPPTF","RPPTF_VA",38.1048,-77.0437,0.064,0.00304761904761905,21,NA,15275.4095145824,5974
"06M25","RPPTF","RPPTF_VA",38.1413,-77.0845,0.052,0.0026,20,NA,15726.10080417,5974
"06M27","RPPTF","RPPTF_VA",38.1435,-77.0694,0.045,0.00236842105263158,19,NA,14438.9985279417,5974
"06M28","RPPMH","RPPMH_VA",37.7915,-76.7236,0.073,0.00228125,32,NA,834.5953468397,3792
"06R01","LYNPH","LYNPH_VA",36.9029,-76.0324,0.02,0.00181818181818182,11,NA,3603.36470995765,994
"06R02","CB8PH","CB8PH_VA",36.9486,-76.1079,0.037,0.00176190476190476,21,NA,829.345556726247,907
"06R03","CB8PH","CB8PH_VA",36.9787,-76.1953,0.046,0.00219047619047619,21,NA,184.122080416729,903
"06R04","CB8PH","CB8PH_VA",37.0305,-76.2347,0.044,0.004,11,NA,893.599227629773,983
"06R06","CB7PH","CB7PH_VA",37.1376,-76.1575,0.028,0.0035,8,NA,912.860197597361,1739
"06R07","CB7PH","CB7PH_VA",37.1485,-76.1433,0.19,0.00703703703703704,27,NA,303.718497857042,1824
"06R08","CB6PH","CB6PH_VA",37.1797,-76.2073,0.019,0.00146153846153846,13,NA,934.548389449494,1902
"06R09","MOBPH","MOBPH_VA",37.2,-76.3433,0.033,0.00253846153846154,13,NA,773.434624881428,1808
"06R10","MOBPH","MOBPH_VA",37.2431,-76.3519,0.026,0.00288888888888889,9,NA,1278.15967679395,1973
"06R11","MOBPH","MOBPH_VA",37.2448,-76.3921,0.05,0.003125,16,NA,540.317667517615,1887
"06R12","CB6PH","CB6PH_VA",37.3578,-76.2407,0.053,0.00481818181818182,11,NA,762.744588757479,2315
"06R13","CB6PH","CB6PH_VA",37.3628,-76.1923,0.041,0.00273333333333333,15,NA,885.806609611806,2318
"06R14","MOBPH","MOBPH_VA",37.364,-76.4816,0.024,0.0024,10,NA,2145.32142123461,2215
"06R15","CB7PH","CB7PH_VA",37.4135,-76.1007,0.046,0.002875,16,NA,1253.52755752367,2493
"06R16","CB7PH","CB7PH_VA",37.5034,-76.1243,0.009,0.001125,8,NA,725.249415892618,2658
"06R17","PIAMH","PIAMH_VA",37.5282,-76.3884,0.051,0.003,17,NA,3310.81044367988,2640
"06R18","CB6PH","CB6PH_VA",37.6215,-76.1951,0.038,0.00345454545454545,11,NA,491.54698374227,2904
"06R19","CB5MH","CB5MH_VA",37.6684,-76.3086,0.015,0.0015,10,NA,152.622671223211,3063
"06R20","CB5MH","CB5MH_VA",37.7978,-76.2561,0.088,0.00586666666666667,15,NA,207.386399791824,3657
"06R21","CB5MH","CB5MH_VA",37.8061,-76.2578,0.023,0.0023,10,NA,870.301418645311,3657
"06R22","CB5MH","CB5MH_VA",37.8309,-76.1049,0.066,0.0066,10,NA,238.960013420054,3756
"06R23","POCMH","POCMH_VA",37.8865,-75.7807,0.091,0.0091,10,NA,691.703229428634,3771
"06R24","CB5MH","CB5MH_VA",37.9227,-76.1169,0.059,0.0059,10,NA,419.461600616126,4177
"06R25","CB7PH","CB7PH_VA",37.4806,-75.9925,0.264,0.022,12,NA,2396.32141052855,2668
"06R26","CB7PH","CB7PH_VA",37.6344,-76.0164,0.017,0.00141666666666667,12,NA,1737.72355034713,2919
"06Y01","YRKPH","YRKPH_VA",37.2259,-76.4579,0.157,0.00872222222222222,18,NA,345.22765836204,1715
"06Y02","YRKPH","YRKPH_VA",37.2305,-76.4811,0.015,0.00166666666666667,9,NA,631.304472245375,1714
"06Y03","YRKPH","YRKPH_VA",37.2324,-76.4575,0.026,0.00325,8,NA,731.557996506525,1799
"06Y05","YRKMH","YRKMH_VA",37.3053,-76.6103,0.08,0.00363636363636364,22,NA,523.720784464118,1871
"06Y06","YRKMH","YRKMH_VA",37.3092,-76.6062,0.017,0.00141666666666667,12,NA,1032.06010418713,1871
"06Y07","YRKMH","YRKMH_VA",37.3093,-76.5979,0.033,0.00194117647058824,17,NA,1097.25907905494,1955
"06Y08","YRKMH","YRKMH_VA",37.3172,-76.584,0.072,0.00327272727272727,22,NA,365.499928544907,1956
"06Y09","YRKMH","YRKMH_VA",37.3378,-76.6053,0.021,0.0015,14,NA,683.82638211433,2038
"06Y10","YRKMH","YRKMH_VA",37.3532,-76.637,0.095,0.00863636363636364,11,NA,335.595734959827,2036
"06Y11","YRKMH","YRKMH_VA",37.354,-76.6159,0.031,0.0019375,16,NA,986.115967256868,2037
"06Y12","YRKMH","YRKMH_VA",37.367,-76.643,0.013,0.00216666666666667,6,NA,1337.49361596714,2119
"06Y14","YRKMH","YRKMH_VA",37.4024,-76.6832,0.038,0.00345454545454545,11,NA,1212.02913128407,2201
"06Y16","YRKMH","YRKMH_VA",37.443,-76.7377,0.026,0.00371428571428571,7,NA,1036.64635191188,2282
"06Y17","YRKMH","YRKMH_VA",37.4805,-76.7612,0.025,0.00208333333333333,12,NA,4589.70837666322,2282
"06Y18","YRKMH","YRKMH_VA",37.4964,-76.7779,0.01,0.00111111111111111,9,NA,6890.83360604885,2282
"06Y20","YRKMH","YRKMH_VA",37.5174,-76.7969,0.11,0.006875,16,NA,9759.40395988966,2282
"06Y21","YRKMH","YRKMH_VA",37.5294,-76.7919,0.011,0.001375,8,NA,10592.3623885263,2282
"06Y22","MPNOH","MPNOH_VA",37.538,-76.7873,0.042,0.0042,10,NA,11217.1453367882,2282
"06Y23","PMKOH","PMKOH_VA",37.5521,-76.9436,0.032,0.00266666666666667,12,NA,22240.4282198627,2282
"06Y24","PMKTF","PMKTF_VA",37.5693,-76.9574,1.497,0.106928571428571,14,NA,24290.4553627863,2282
"06Y25","PMKTF","PMKTF_VA",37.5774,-76.987,0.013,0.00118181818181818,11,NA,26977.0287108982,2282
"06Y27","PMKOH","PMKOH_VA",37.5464,-76.8898,0.061,0.00677777777777778,9,NA,17943.8310369867,2282
"06Y28","YRKPH","YRKPH_VA",37.2519,-76.5197,0.031,0.00147619047619048,21,NA,681.177226300152,1794
"06Y29","YRKMH","YRKMH_VA",37.4263,-76.6932,0.039,0.0039,10,NA,1262.03588678813,2200
"06Y30","YRKMH","YRKMH_VA",37.4288,-76.7093,0.018,0.0015,12,NA,1221.83590373007,2199
"07J01","JMSPH","JMSPH_VA",36.9793,-76.3574,0.069,0.00255555555555556,27,NA,1334.48416296911,725
"07J02","JMSPH","JMSPH_VA",36.9436,-76.351,0.027,0.00142105263157895,19,NA,1071.62827168562,644
"07J03","JMSPH","JMSPH_VA",36.9385,-76.3532,0.044,0.00244444444444444,18,NA,1655.91578817601,644
"07J04","LAFMH","LAFMH_VA",36.8916,-76.293,0.025,0.00227272727272727,11,NA,7899.89047248628,560
"07J06","JMSMH","JMSMH_VA",36.8896,-76.455,0.026,0.002,13,NA,867.211496597278,389
"07J07","JMSMH","JMSMH_VA",36.9197,-76.4785,0.005,0.001,5,NA,2298.97849584417,470
"07J08","JMSMH","JMSMH_VA",36.9193,-76.5047,0.055,0.00423076923076923,13,NA,3573.64586251451,388
"07J09","JMSMH","JMSMH_VA",37.0541,-76.528,0.032,0.002,16,NA,1099.69975744062,627
"07J10","JMSMH","JMSMH_VA",37.0775,-76.5487,0.064,0.00492307692307692,13,NA,469.283619824942,708
"07J11","JMSMH","JMSMH_VA",37.0519,-76.6075,0.011,0.00183333333333333,6,NA,596.626478138464,538
"07J12","JMSMH","JMSMH_VA",37.0443,-76.6148,0.005,0.00125,4,NA,1086.93641393102,538
"07J13","JMSMH","JMSMH_VA",37.0544,-76.6259,0.015,0.0015,10,NA,632.893657168977,537
"07J14","JMSMH","JMSMH_VA",37.0458,-76.6466,0.026,0.0026,10,NA,2400.48483492737,536
"07J15","JMSMH","JMSMH_VA",37.1555,-76.6588,0.049,0.00445454545454545,11,NA,292.253868675758,782
"07J16","JMSOH","JMSOH_VA",37.1901,-76.7164,0.036,0.00327272727272727,11,NA,599.773027623788,861
"07J17","JMSOH","JMSOH_VA",37.2216,-76.8096,0.293,0.0293,10,NA,1169.42865241681,771
"07J18","JMSOH","JMSOH_VA",37.2275,-76.8563,0.013,0.0013,10,NA,710.866919906769,769
"07J19","CHKOH","CHKOH_VA",37.3604,-76.9019,1.305,0.2175,6,NA,13479.9173281184,768
"07J20","JMSOH","JMSOH_VA",37.2198,-76.924,0.422,0.0422,10,NA,319.006234465228,599
"07J21","JMSTF","JMSTF_NATL",37.242,-76.9498,2.466,0.352285714285714,7,NA,1173.9380823515,597
"07J22","JMSTF","JMSTF_NATL",37.2764,-77.0474,4.538,0.349076923076923,13,NA,9124.89978533503,597
"07J23","JMSTF","JMSTF_NATL",37.3081,-77.1066,0.033,0.0066,5,NA,15438.4634663894,597
"07J25","JMSTF","JMSTF_NATL",37.3197,-77.2209,0.039,0.00278571428571429,14,NA,25084.2771269912,597
"07J26","JMSMH","JMSMH_VA",37.0859,-76.591,0.036,0.00257142857142857,14,NA,1337.00511384732,622
"07J27","JMSMH","JMSMH_VA",36.9557,-76.4203,0.3,0.01,30,NA,282.740800744642,555
"07M01","CB8PH","CB8PH_VA",36.9462,-76.1114,0.252,0.0072,35,NA,487.118912988176,907
"07M02","CB8PH","CB8PH_VA",37.0018,-76.1978,0.129,0.00460714285714286,28,NA,558.037806818792,986
"07M03","CB8PH","CB8PH_VA",37.0801,-76.1988,0.132,0.00377142857142857,35,NA,619.02628901133,1319
"07M04","CB7PH","CB7PH_VA",37.161,-76.0531,0.296,0.0074,40,NA,1676.10416026571,1997
"07M05","CB7PH","CB7PH_VA",37.162,-76.1213,0.209,0.00774074074074074,27,NA,259.056020962911,1909
"07M06","MOBPH","MOBPH_VA",37.2101,-76.3656,0.231,0.00721875,32,NA,430.012485158516,1806
"07M08","MOBPH","MOBPH_VA",37.2497,-76.3966,0.079,0.00343478260869565,23,NA,937.579608385981,1886
"07M09","MOBPH","MOBPH_VA",37.2524,-76.2849,0.107,0.00368965517241379,29,NA,1457.19560666713,2062
"07M10","CB7PH","CB7PH_VA",37.2688,-76.0577,0.042,0.00168,25,NA,2096.48540065031,2162
"07M11","MOBPH","MOBPH_VA",37.2893,-76.3664,0.201,0.00873913043478261,23,NA,1114.17646852485,2056
"07M12","CB6PH","CB6PH_VA",37.3242,-76.2079,0.07,0.00233333333333333,30,NA,538.082426739023,2234
"07M13","CB7PH","CB7PH_VA",37.5078,-76.0567,0.058,0.00252173913043478,23,NA,323.561372496516,2664
"07M15","CB7PH","CB7PH_VA",37.703,-76.1082,0.04,0.00148148148148148,27,NA,396.400762056393,3165
"07M16","CB7PH","CB7PH_VA",37.7461,-76.072,0.099,0.00353571428571429,28,NA,387.799136707101,3337
"07M17","CB7PH","CB7PH_VA",37.7587,-75.9245,0.031,0.00140909090909091,22,NA,359.2273016832,3345
"07M18","CB5MH","CB5MH_VA",37.7737,-76.2113,0.038,0.00172727272727273,22,NA,514.251427134461,3492
"07M19","CB5MH","CB5MH_VA",37.8142,-76.1821,0.027,0.003,9,NA,875.463351290704,3664
"07M20","TANMH","TANMH_VA",37.8262,-75.8513,0.017,0.00130769230769231,13,NA,1169.98683991463,3600
"07M21","TANMH","TANMH_VA",37.8315,-75.8573,0.014,0.00127272727272727,11,NA,395.275211452169,3600
"07M22","TANMH","TANMH_VA",37.844,-75.8841,0.018,0.00138461538461538,13,NA,1301.22533476834,3683
"07M23","POCMH","POCMH_VA",37.8972,-75.8085,0.031,0.003875,8,NA,1046.69029203938,3854
"07M24","CB5MH","CB5MH_VA",37.907,-76.0847,0.029,0.00138095238095238,21,NA,464.666862882434,4095
"07M25","POCMH","POCMH_VA",37.9159,-75.7871,0.009,0.001125,8,NA,849.595907803274,3855
"07M26","CB7PH","CB7PH_VA",37.2098,-76.081,0.401,0.00932558139534884,43,NA,756.349881895295,2078
"07M27","CB7PH","CB7PH_VA",37.2406,-76.0358,0.102,0.00377777777777778,27,NA,459.807550931393,2164
"07R01","RPPMH","RPPMH_VA",37.6063,-76.3475,0.052,0.00247619047619048,21,NA,1803.09296257764,2808
"07R02","RPPMH","RPPMH_VA",37.5991,-76.3733,0.002,0.001,2,NA,879.915360918396,2806
"07R03","RPPMH","RPPMH_VA",37.5832,-76.3954,0.034,0.00188888888888889,18,NA,1096.45807337311,2804
"07R04","RPPMH","RPPMH_VA",37.585,-76.4218,0.037,0.00528571428571429,7,NA,1133.03585079963,2803
"07R06","RPPMH","RPPMH_VA",37.6486,-76.484,0.011,0.00183333333333333,6,NA,499.866551666634,2966
"07R07","CRRMH","CRRMH_VA",37.6763,-76.4885,0.015,0.00136363636363636,11,NA,3262.08522006827,2965
"07R08","CRRMH","CRRMH_VA",37.6918,-76.4723,0.004,0.002,2,NA,5022.04276849274,2966
"07R09","RPPMH","RPPMH_VA",37.6232,-76.5274,0.025,0.00277777777777778,9,NA,431.538793469456,2879
"07R10","RPPMH","RPPMH_VA",37.631,-76.5395,0.03,0.003,10,NA,707.65795234954,2878
"07R11","RPPMH","RPPMH_VA",37.6474,-76.5642,0.054,0.00385714285714286,14,NA,349.791195361111,2960
"07R12","RPPMH","RPPMH_VA",37.6952,-76.5657,0.017,0.0017,10,NA,817.878011630098,3128
"07R13","RPPMH","RPPMH_VA",37.7152,-76.5748,0.02,0.00181818181818182,11,NA,815.014719766758,3295
"07R14","RPPMH","RPPMH_VA",37.7206,-76.5628,0.021,0.0015,14,NA,235.273907111969,3296
"07R15","RPPMH","RPPMH_VA",37.717,-76.5936,0.029,0.00207142857142857,14,NA,541.149101951605,3294
"07R17","RPPMH","RPPMH_VA",37.7886,-76.6251,0.031,0.00221428571428571,14,NA,1152.60438655418,3712
"07R18","RPPMH","RPPMH_VA",37.8433,-76.7388,1.61,0.146363636363636,11,NA,721.543846453563,4127
"07R19","RPPMH","RPPMH_VA",37.8753,-76.7534,0.133,0.0095,14,NA,668.65118164929,4378
"07R20","RPPMH","RPPMH_VA",37.9245,-76.825,0.094,0.0104444444444444,9,NA,398.59620131937,4711
"07R21","RPPMH","RPPMH_VA",37.9325,-76.8229,0.098,0.007,14,NA,1292.61834639359,4711
"07R22","RPPOH","RPPOH_VA",38.0731,-76.9282,0.092,0.00484210526315789,19,NA,13694.3338849035,5808
"07R23","RPPOH","RPPOH_VA",38.075,-76.9425,0.023,0.0014375,16,NA,14004.9618618716,5891
"07R24","RPPTF","RPPTF_VA",38.1083,-77.0375,0.084,0.00525,16,NA,14620.3801309533,5974
"07R25","RPPTF","RPPTF_VA",38.136,-77.0809,0.064,0.00711111111111111,9,NA,15723.1273079882,5974
"07R26","RPPMH","RPPMH_VA",37.6235,-76.4423,0.023,0.00255555555555556,9,NA,347.241121136037,2885
"07R27","RPPMH","RPPMH_VA",37.8021,-76.6927,0.035,0.00318181818181818,11,NA,174.555176182811,3877
"07Y01","YRKPH","YRKPH_VA",37.2739,-76.5354,0.088,0.00283870967741935,31,NA,940.406525300786,1876
"07Y03","YRKPH","YRKPH_VA",37.2892,-76.591,0.073,0.00365,20,NA,923.69417153206,1873
"07Y04","YRKMH","YRKMH_VA",37.2937,-76.6009,0.098,0.00376923076923077,26,NA,549.8007043008,1872
"07Y05","YRKMH","YRKMH_VA",37.3223,-76.5989,0.103,0.00936363636363636,11,NA,475.482521545904,1955
"07Y06","YRKMH","YRKMH_VA",37.3251,-76.5931,0.058,0.00305263157894737,19,NA,1048.29232702607,1955
"07Y07","YRKMH","YRKMH_VA",37.3469,-76.6211,0.026,0.00236363636363636,11,NA,214.504770050116,2037
"07Y08","YRKMH","YRKMH_VA",37.3521,-76.6338,0.018,0.0012,15,NA,553.337536692882,2036
"07Y09","YRKMH","YRKMH_VA",37.3592,-76.6242,0.045,0.00204545454545455,22,NA,1305.86328314227,2037
"07Y11","YRKMH","YRKMH_VA",37.3903,-76.6499,0.059,0.0036875,16,NA,1326.86174641577,2119
"07Y13","YRKMH","YRKMH_VA",37.4544,-76.7432,0.022,0.002,11,NA,1472.17364779807,2282
"07Y14","YRKMH","YRKMH_VA",37.4966,-76.7562,0.061,0.00469230769230769,13,NA,5877.99507226814,2282
"07Y15","YRKMH","YRKMH_VA",37.4883,-76.7779,0.175,0.0134615384615385,13,NA,6224.46697008323,2282
"07Y16","YRKMH","YRKMH_VA",37.4992,-76.7809,0.029,0.00322222222222222,9,NA,7299.38128127522,2282
"07Y17","YRKMH","YRKMH_VA",37.5003,-76.7846,0.025,0.003125,8,NA,7604.12152528377,2282
"07Y18","YRKMH","YRKMH_VA",37.5187,-76.7993,0.193,0.0120625,16,NA,10004.6654164756,2282
"07Y19","PMKOH","PMKOH_VA",37.5484,-76.8894,0.008,0.00114285714285714,7,NA,18050.9660873318,2282
"07Y20","PMKOH","PMKOH_VA",37.5406,-76.9439,0.005,0.00125,4,NA,21633.1443135271,2282
"07Y21","PMKTF","PMKTF_VA",37.5527,-76.9583,0.039,0.00433333333333333,9,NA,23395.6708372996,2282
"07Y22","MPNOH","MPNOH_VA",37.6094,-76.8348,0.029,0.00483333333333333,6,NA,20184.066421369,2282
