"STATION","Stratum","SAMPLE_DATE","Year","LATITUDE","LONGITUDE","Depth","Depth_cell","Distance_km","CellID"
"21215","PXR","2014-08-27",2014,38.425,-76.6131,6.4,5.33338928222656,0.725432590230967,6334
"21216","PXR","2014-08-27",2014,38.4312,-76.5979,1.2,5.07083082199097,0.890181992789148,6335
"21217","PXR","2014-08-27",2014,38.4326,-76.5887,1,3.24390625953674,0.852908082512768,6336
"21218","PXR","2014-08-27",2014,38.4357,-76.63,4.7,4,0.695300605857059,6417
"21219","PXR","2014-08-27",2014,38.45,-76.6128,2.4,4.87804937362671,0.731889692402524,6418
"21220","PXR","2014-08-27",2014,38.4578,-76.6547,2.4,4,2.05008482646105,6501
"21221","PXR","2014-08-27",2014,38.4718,-76.6544,5.3,4,2.13955359600434,6501
"21222","PXR","2014-08-27",2014,38.4822,-76.6865,0.7,4,5.16703157008822,6501
"21223","PXR","2014-08-27",2014,38.5045,-76.6758,3.3,4,5.93187467746558,6501
"21226","PXR","2014-08-27",2014,38.4719,-76.6718,0.9,4,3.57149361986238,6501
"21227","PXR","2014-08-27",2014,38.4563,-76.6351,6,4,0.826343529105396,6501
"2123","MET","1995-09-06",1995,39.4548,-75.981,12.1,4,0.319126068645478,10047
"2124","MET","1995-09-06",1995,39.384,-76.007,1.8,3.4829044342041,2.22818009834042,9549
"2125","MET","1995-09-06",1995,39.3748,-76.055,4,3.26476144790649,1.35508342779433,9546
"2127","MET","1995-09-08",1995,39.1068,-76.123,2,3.1455557346344,6.17733133005279,8804
"2129","MET","1995-09-08",1995,39.0633,-76.1737,2,3.1455557346344,0.372177182155787,8804
"21301","MWT","2014-08-20",2014,38.8992,-76.4751,5.5,4.80448007583618,0.427056989555384,8111
"21302","MWT","2014-08-26",2014,39.0733,-76.4973,4.7,3,6.73096909647729,8613
"21303","MWT","2014-08-26",2014,39.0739,-76.4903,4.6,3,6.12807683672683,8613
"21304","MWT","2014-08-26",2014,39.0742,-76.4744,4.2,3,4.75588043407276,8613
"21305","MWT","2014-08-26",2014,39.0791,-76.4994,3.2,3,6.96125106850266,8613
"21307","MWT","2014-08-29",2014,39.1518,-76.5012,3.7,4.71288347244263,3.86548321552161,8770
"21308","MWT","2014-08-29",2014,39.159,-76.5003,1.1,4.71288347244263,3.09715326978101,8770
"21309","MWT","2014-08-29",2014,39.1792,-76.5201,2.3,4.76596689224243,1.86160195604331,8768
"2131","MET","1995-09-08",1995,39.0367,-76.1835,2.8,4,0.727091798289884,8720
"21310","MWT","2014-08-29",2014,39.1819,-76.4834,4.7,4.71288347244263,0.325956917446788,8770
"21311","MWT","2014-08-29",2014,39.1866,-76.4839,4.8,4.71288347244263,0.279318548350704,8770
"21312","MWT","2014-08-29",2014,39.1928,-76.5276,2.6,4.22010087966919,0.862621627762506,8767
"21313","MWT","2014-08-29",2014,39.2118,-76.4577,3.1,4.80000019073486,3.80023812161817,8771
"21314","MWT","2014-08-18",2014,39.2391,-76.4152,3,2.5,2.40245778808051,8941
"21315","MWT","2014-08-29",2014,39.2506,-76.5746,6.5,3,6.51849099898405,8766
"21316","MWT","2014-08-29",2014,39.2751,-76.5851,13.6,3,9.30545171669717,8766
"21317","MWT","2014-08-18",2014,39.2816,-76.4102,0.5,2.5,3.81411754850755,8941
"21318","MWT","2014-08-18",2014,39.2897,-76.3878,2.2,2.94476985931396,1.87592571662662,9024
"21319","MWT","2014-09-19",2014,39.3122,-76.296,2.4,2.99106216430664,0.796321906890677,9111
"21320","MWT","2014-09-19",2014,39.3287,-76.3269,2.1,2.5,0.522727165977967,9109
"21321","MWT","2014-09-19",2014,39.3289,-76.3425,1.6,2.5,1.85126520340965,9109
"21322","MWT","2014-09-19",2014,39.3376,-76.3171,2.2,2.5,1.20168669736657,9109
"21323","MWT","2014-08-19",2014,39.3435,-76.3616,0.5,2.5,3.92799631216105,9109
"21324","MWT","2014-09-19",2014,39.3689,-76.2843,0.9,4.31030750274658,5.09112642757401,9198
"21325","MWT","2014-08-19",2014,39.3823,-76.3675,0.6,2.5,7.30320263252281,9109
"2135","MET","1995-09-08",1995,38.6273,-75.9797,3.5,2.5,5.84048660418635,6632
"2136","MET","1995-09-08",1995,38.6268,-75.98,3.5,2.5,5.77914351254363,6632
"2139","MET","1995-09-08",1995,38.6002,-76.1192,7.5,4,0.643248758757626,6796
"2140","MET","1995-09-08",1995,38.5762,-76.0155,3.5,2.5,0.719844273969557,6632
"21401","MET","2014-09-19",2014,37.9568,-75.6482,1.9,2.5,2.67267330528929,3942
"21402","MET","2014-09-19",2014,38.0087,-75.6235,7.8,2.5,7.36949333359633,3942
"21403","MET","2014-09-18",2014,38.0491,-75.8517,5.2,3.21077251434326,1.1052590371455,4443
"21404","MET","2014-09-18",2014,38.0639,-75.7878,2.1,2.5,3.86283348179046,4444
"21405","MET","2014-09-18",2014,38.1209,-75.9132,3.1,2.5,0.687999594954816,4779
"21406","MET","2014-09-18",2014,38.1309,-75.8864,2.6,2.5,0.634339303328465,4780
"21407","MET","2014-09-18",2014,38.2266,-75.844,2.1,2.5,4.89905967848884,5033
"21408","MET","2014-09-18",2014,38.2576,-75.823,5.3,2.5,7.90413296508985,5286
"21409","MET","2014-09-18",2014,38.2842,-75.9033,1.9,2.5,0.493353890322446,5286
"21410","MET","2014-09-18",2014,38.2968,-75.9191,3.3,2.5,1.93570779471903,5286
"21412","MET","2014-09-04",2014,38.5904,-76.0119,7.9,2.5,1.20404596556604,6632
"21413","MET","2014-09-04",2014,38.5939,-75.9999,9,2.5,1.736649941826,6632
"21414","MET","2014-09-04",2014,38.628,-75.9822,3.7,2.5,5.82099513132543,6632
"21416","MET","2014-09-02",2014,38.9899,-76.224,9.2,2.5,1.13003576788483,8552
"21417","MET","2014-09-02",2014,38.9929,-76.2365,3.9,2.5,1.03750041102495,8551
"21418","MET","2014-09-02",2014,39.0077,-76.2665,8.2,4,1.69553155322971,8548
"2142","MET","1995-08-30",1995,38.3062,-75.9285,3.5,2.5,3.25635830684216,5286
"21421","MET","2014-09-02",2014,39.1659,-76.1756,2.1,8.37179279327393,8.13374484963566,8956
"21424","MET","2014-08-25",2014,39.4547,-75.9948,1.4,3,0.065298019803159,9962
"21425","MET","2014-08-25",2014,39.4806,-75.9454,5.3,3,1.51292621758198,10215
"2143","MET","1995-08-30",1995,38.216,-75.8615,1.8,2.5,3.0578415957146,5033
"2145","MET","1995-08-30",1995,38.1372,-75.7952,1.5,2.5,3.94751136900442,4697
"2146","MET","1995-08-30",1995,38.1253,-75.8742,1.9,2.65961194038391,1.14519645310329,4696
"2148","MET","1995-08-30",1995,38.1193,-75.8587,3,2.65961194038391,1.09133401133101,4696
"2149","MET","1995-08-30",1995,38.0653,-75.7883,2.2,2.5,3.86843476739601,4444
"2150","MET","1995-08-30",1995,38.0527,-75.833,2.1,2.5,0.299923436445269,4444
"21501","MMS","2014-08-21",2014,37.9418,-76.2365,12.3,11.9819374084473,0.419562761998091,4335
"21502","MMS","2014-08-20",2014,38.0172,-76.133,5.9,5.33809089660645,0.763460550047712,4599
"21503","MMS","2014-08-20",2014,38.058,-76.1057,7.2,7.28455066680908,0.602236974604462,4686
"21504","MMS","2014-09-18",2014,38.0638,-75.8824,2.6,3,0.623633178937701,4527
"21505","MMS","2014-08-20",2014,38.0717,-76.1587,6.8,5.92058324813843,0.857274500225722,4767
"21506","MMS","2014-08-20",2014,38.0748,-76.1164,5.4,4.59999990463257,0.145540764874852,4770
"21507","MMS","2014-09-18",2014,38.086,-75.9415,3.6,3,1.58543111943032,4694
"21508","MMS","2014-09-18",2014,38.0894,-75.9611,9.5,5.60890102386475,0.179483112730626,4693
"21509","MMS","2014-09-18",2014,38.095,-75.9876,8,4,1.28678137026541,4776
"21510","MMS","2014-08-20",2014,38.1062,-76.1301,7.1,6.58574342727661,1.26782074141224,4938
"21511","MMS","2014-08-20",2014,38.2549,-76.1996,2.6,2.50899577140808,0.714901396347388,5442
"21512","MMS","2014-09-18",2014,38.2564,-76.0088,3.5,3.23696684837341,1.25808675848852,5283
"21513","MMS","2014-09-17",2014,38.2989,-76.2004,2.3,2.5,0.825996835632052,5611
"21514","MMS","2014-09-17",2014,38.3318,-76.2514,1,2.5,0.476271238240355,5777
"21515","MMS","2014-08-20",2014,38.3794,-76.3026,6.5,6,1.03455993645252,5943
"21516","MMS","2014-08-20",2014,38.3799,-76.2983,5.8,6,0.961790292887774,5943
"21517","MMS","2014-09-17",2014,38.4137,-76.2869,2.4,2.5,1.26505887455829,6112
"21518","MMS","2014-08-20",2014,38.5379,-76.2392,3.7,3.30805039405823,1.13128349565832,6538
"21519","MMS","2014-08-20",2014,38.5871,-76.3958,10.1,10,0.448685780527594,6863
"21520","MMS","2014-09-15",2014,38.6715,-76.5117,9,8.37123680114746,0.390635312467766,7271
"21521","MMS","2014-08-20",2014,38.7347,-76.3734,4.8,3.60627675056458,0.189160366756372,7538
"21522","MMS","2014-09-04",2014,38.7593,-76.2415,1.5,2.95034503936768,3.01209175243932,7547
"21523","MMS","2014-08-20",2014,38.7719,-76.5234,5.7,3.26203775405884,1.18190378666897,7689
"21524","MMS","2014-09-02",2014,38.8622,-76.2489,2.1,4,0.546630924283692,8133
"21525","MMS","2014-09-02",2014,38.9343,-76.2482,2.9,2.7326066493988,0.502287749871434,8384
"2158","PMR","1995-08-29",1995,38.4802,-77.3008,4.9,3.2177038192749,7.1399741533625,6892
"2159","PMR","1995-08-28",1995,38.4197,-77.0247,2.3,8,1.24265409635946,6647
"2160","PMR","1995-08-29",1995,38.4128,-77.1145,1.7,6,3.53021527279018,6645
"21601","UPB","2014-08-19",2014,39.0217,-76.3292,5.9,5,1.37472850527296,8541
"21602","UPB","2014-08-19",2014,39.0302,-76.3522,14.7,14.7564640045166,1.60228319233052,8538
"21603","UPB","2014-08-19",2014,39.0445,-76.3337,14.3,12.6257963180542,0.260557355743331,8623
"21604","UPB","2014-08-19",2014,39.0777,-76.2681,7.6,5.16826105117798,1.61119638683164,8712
"21605","UPB","2014-08-19",2014,39.1174,-76.3969,8.9,6.26331758499146,1.25680168814231,8697
"21606","UPB","2014-08-19",2014,39.1211,-76.2655,3.5,3.37455344200134,2.00194637731459,8794
"21607","UPB","2014-08-19",2014,39.1269,-76.376,6.5,4.27623510360718,1.5980313855411,8782
"2161","PMR","1995-08-29",1995,38.4017,-77.0335,2.6,8,0.931973026758324,6647
"21610","UPB","2014-08-19",2014,39.152,-76.3367,6.7,7.50037813186646,2.23357371089558,8868
"21611","UPB","2014-08-19",2014,39.1637,-76.3607,5.8,5.32026672363281,2.06306940092375,8865
"21612","UPB","2014-08-19",2014,39.217,-76.3802,5.3,4.74631500244141,2.3653934273012,8860
"21613","UPB","2014-08-19",2014,39.2273,-76.2432,12.6,8,0.493741009459894,9039
"21614","UPB","2014-08-19",2014,39.2289,-76.3106,5.3,5.7551589012146,1.49846853295937,8949
"21615","UPB","2014-08-19",2014,39.2705,-76.3263,4.9,3.89546704292297,0.563179958442301,9029
"21616","UPB","2014-08-19",2014,39.293,-76.3394,3.5,3.31820511817932,1.16255230716957,9026
"21617","UPB","2014-08-19",2014,39.3018,-76.2196,7,6.88906145095825,2.04195594736142,9203
"21618","UPB","2014-09-19",2014,39.3241,-76.2605,3.1,4.31030750274658,2.2091879273397,9198
"21619","UPB","2014-09-19",2014,39.325,-76.2236,3.7,4.34060478210449,0.377162497621078,9200
"21620","UPB","2014-09-19",2014,39.3276,-76.2422,4.3,3.78798270225525,0.946131093889021,9199
"21621","UPB","2014-08-19",2014,39.3829,-76.0803,6.5,7.16430044174194,0.689517146143847,9459
"21622","UPB","2014-09-19",2014,39.4421,-76.0877,1.7,2.97806787490845,1.49032794659556,9622
"21623","UPB","2014-08-25",2014,39.5006,-76.0182,2,2.5,0.494578096561908,10123
"21624","UPB","2014-08-25",2014,39.5036,-76.0253,1.6,2.5,0.664817737096684,10038
"21625","UPB","2014-08-25",2014,39.5308,-75.9786,2.2,2.5,3.04607357004055,10207
"21627","UPB","2014-08-19",2014,39.1045,-76.3333,7.3,9.5572566986084,2.10156791932774,8704
"21628","UPB","2014-08-19",2014,39.3947,-76.1155,3.5,3.30574798583984,0.42670509166791,9455
"2165","PMR","1995-08-28",1995,38.3393,-76.9903,20.8,8,0.976945999073941,6395
"2168","PMR","1995-08-28",1995,38.2085,-76.7677,11.6,5,1.1289824968514,5813
"2170","PMR","1995-08-28",1995,38.1847,-76.8002,6.7,6.40000009536743,0.922193934442923,5726
"2176","PMR","1995-08-28",1995,38.1398,-76.7238,3.9,4.39557313919067,1.67907646030789,5561
"2178","PMR","1995-08-28",1995,38.1267,-76.5753,6.8,10,0.455404694700947,5319
"2180","PMR","1995-08-28",1995,38.0145,-76.3398,16.2,14.9674453735352,1.05691629915485,4747
"2182","PMR","1995-08-29",1995,38.3675,-77.231,3.2,3.07549643516541,3.44494901984839,6724
"2183","PMR","1995-08-29",1995,38.363,-77.2252,3.4,3.07549643516541,3.58962382106631,6724
"2186","PMR","1995-08-29",1995,38.4382,-77.2725,8.1,3.2177038192749,3.93847378036021,6892
"2188","PMR","1995-08-29",1995,38.2237,-76.936,4.1,3.64149475097656,0.517701007652897,6058
"2189","PMR","1995-08-29",1995,38.0485,-76.3403,5.1,7.03221130371094,0.30868328550054,4832
"2190","PMR","1995-08-29",1995,38.3695,-77.146,6,5,0.794993976049421,6643
"21J01","JAM","2014-09-05",2014,36.9379,-76.3507,5.1,7.91550540924072,1.62103557785399,644
"21J02","JAM","2014-09-05",2014,36.931,-76.3585,4,3.94041109085083,1.16888178555174,560
"21J03","JAM","2014-09-05",2014,36.9132,-76.3896,2.6,3,1.69441106310408,476
"21J04","JAM","2014-07-30",2014,36.8375,-76.5377,1.1,3,8.82699406982765,388
"21J05","JAM","2014-07-30",2014,36.9298,-76.4456,3.3,5,0.550130667621421,471
"21J06","JAM","2014-07-30",2014,36.9334,-76.468,2.6,4,0.586364590746165,470
"21J07","JAM","2014-08-18",2014,36.9853,-76.4526,10,3,1.4722020063172,551
"21J08","JAM","2014-08-18",2014,37.0036,-76.4875,7.5,2.5,1.41086944981429,548
"21J09","JAM","2014-07-30",2014,37.0037,-76.5328,3.5,2.56707048416138,0.894008619638909,545
"21J10","JAM","2014-07-30",2014,36.9675,-76.6125,0.5,2.99812960624695,8.03439104464212,542
"21J11","JAM","2014-07-30",2014,37.0233,-76.5609,2.9,2.70508074760437,0.545980283770497,543
"21J12","JAM","2014-07-30",2014,37.0756,-76.5479,1.5,2.5,0.686300361204455,708
"21J13","JAM","2014-07-30",2014,37.053,-76.623,5,2.5,0.817502427566316,537
"21J14","JAM","2014-07-29",2014,37.0561,-76.6649,2.2,2.5,2.26282337432795,535
"21J15","JAM","2014-07-29",2014,37.0857,-76.6496,3.5,2.5,1.3145856051331,534
"21J17","JAM","2014-07-29",2014,37.1892,-76.6511,4,3.5,0.434081870370173,949
"21J18","JAM","2014-07-29",2014,37.2301,-76.9134,2.5,2.5,0.5238865694485,683
"21J19","JAM","2014-08-19",2014,37.2587,-76.9812,7.5,2.5,3.34159339624889,597
"21J20","JAM","2014-07-24",2014,37.3032,-77.0116,0.6,2.5,8.95014765533363,597
"21J26","JAM","2014-07-29",2014,37.0746,-76.587,3.5,4.02545690536499,0.483016869417804,622
"21M01","VBY","2014-08-11",2014,36.9399,-76.0378,16,11.6602487564087,1.24878535665236,993
"21M02","VBY","2014-08-11",2014,37.0258,-76.0957,9.5,9.88536357879639,0.495537400066532,1242
"21M03","VBY","2014-08-11",2014,37.0203,-76.1436,8,7.87289428710938,0.558345468710324,1156
"21M04","VBY","2014-08-11",2014,37.075,-76.1476,8,9.69501972198486,0.610945962818397,1490
"21M05","VBY","2014-08-11",2014,37.0748,-76.2082,6.5,6.73226976394653,0.527603672089577,1318
"21M06","VBY","2014-08-11",2014,37.1487,-76.0965,7,8.12642765045166,1.0023255470361,1911
"21M07","VBY","2014-09-04",2014,37.1787,-76.3231,1.5,3,0.372995314190866,1726
"21M08","VBY","2014-08-11",2014,37.1975,-76.3148,4.5,5,0.36349493847776,1810
"21M09","VBY","2014-08-11",2014,37.2474,-76.1962,12,11.3159341812134,0.332015676680649,2069
"21M10","VBY","2014-08-13",2014,37.2592,-76.2748,9,7.7956690788269,0.728855255889068,2063
"21M11","VBY","2014-09-04",2014,37.3029,-76.3773,3.3,5.03237915039062,1.7717057301677,2138
"21M12","VBY","2014-08-11",2014,37.3207,-76.0547,11,10.086256980896,1.37988815858638,2330
"21M13","VBY","2014-08-11",2014,37.3793,-76.0667,14,14.5456924438477,0.169427094865083,2412
"21M14","VBY","2014-08-11",2014,37.3795,-76.0496,14,13.7398338317871,0.513643403786497,2413
"21M15","VBY","2014-08-11",2014,37.4409,-76.1952,8,7.39318609237671,0.600538751961859,2485
"21M16","VBY","2014-08-13",2014,37.5887,-76.0128,11,8.59266471862793,0.615606241031835,2835
"21M17","VBY","2014-08-13",2014,37.6105,-76.1656,13.5,13.2024602890015,0.786055160712592,2907
"21M18","VBY","2014-08-13",2014,37.6126,-76.1566,14,13.277289390564,0.684818497149965,2908
"21M19","VBY","2014-08-13",2014,37.6481,-76.0721,13,11.6672668457031,0.268001429986285,2999
"21M20","VBY","2014-08-13",2014,37.6648,-76.0574,12,9.99446487426758,1.46284895288532,3085
"21M21","VBY","2014-08-13",2014,37.7488,-75.9112,11.5,10,1.24578192849882,3261
"21M22","VBY","2014-08-13",2014,37.7675,-76.2461,8.5,7.30319404602051,0.170361023290803,3489
"21M23","VBY","2014-08-13",2014,37.7803,-75.9801,5,12,0.493198365353762,3427
"21M24","VBY","2014-09-17",2014,37.8331,-75.7528,2.5,2.5,0.556691514724189,3519
"21M26","VBY","2014-08-11",2014,37.3404,-76.0477,11,10.086256980896,1.01120929090087,2330
"21R01","RAP","2014-08-12",2014,37.5833,-76.3437,9,12.3000001907349,0.783402339408777,2808
"21R02","RAP","2014-08-27",2014,37.5788,-76.3687,5.3,8,1.4256030071434,2806
"21R03","RAP","2014-08-27",2014,37.5915,-76.4125,1.6,6,0.192505055390867,2803
"21R05","RAP","2014-08-27",2014,37.6153,-76.4338,1.3,8.06752109527588,0.840590900694533,2885
"21R06","RAP","2014-08-27",2014,37.7194,-76.5029,4.8,4.850754737854,4.42665457897994,3213
"21R07","RAP","2014-08-27",2014,37.6911,-76.5372,1.3,5,0.413408165267274,3130
"21R10","RAP","2014-08-27",2014,37.7321,-76.5707,5.1,8,1.01376550692716,3379
"21R11","RAP","2014-08-12",2014,37.7274,-76.5891,5,8,1.00376592154723,3379
"21R12","RAP","2014-08-27",2014,37.7615,-76.5834,2.3,4.79033613204956,1.40798247603807,3546
"21R13","RAP","2014-08-27",2014,37.7766,-76.6427,4.5,3,0.896924998659128,3712
"21R14","RAP","2014-08-27",2014,37.8061,-76.6083,1.5,2.58958411216736,2.7655179805769,3796
"21R15","RAP","2014-08-12",2014,37.7918,-76.6772,8.5,5,0.26542982878589,3794
"21R16","RAP","2014-08-27",2014,37.7899,-76.6997,2.2,4,0.48671746863895,3793
"21R17","RAP","2014-08-27",2014,37.8054,-76.7146,4.3,3,0.502507650002908,3876
"21R18","RAP","2014-08-26",2014,37.8328,-76.7246,1.5,2.57669687271118,1.05987612406003,4044
"21R19","RAP","2014-08-26",2014,37.8467,-76.7343,2.3,3,0.525433330570467,4211
"21R20","RAP","2014-08-26",2014,37.8704,-76.759,3.5,3,0.54628392792657,4378
"21R21","RAP","2014-08-26",2014,37.9171,-76.7998,2.2,4.29651069641113,0.874866740735063,4628
"21R22","RAP","2014-08-26",2014,37.9164,-76.8296,2.1,5.05468559265137,0.589851639890733,4711
"21R23","RAP","2014-08-26",2014,37.9729,-76.9049,1.8,2.5,4.42293970056276,4962
"21R27","RAP","2014-08-26",2014,37.8777,-76.8712,1.2,4,4.96526771825361,4710
"21R28","RAP","2014-08-26",2014,37.8998,-76.7799,3.5,6,0.411156883825622,4545
"21R29","RAP","2014-08-27",2014,37.6437,-76.5679,0.7,4,0.552103815039355,2960
"21Y01","YRK","2014-07-15",2014,37.2482,-76.4624,2.3,6.45880794525146,0.789260163073139,1798
"21Y02","YRK","2014-08-14",2014,37.2352,-76.494,6.5,9,0.6135983651671,1713
"21Y03","YRK","2014-07-15",2014,37.2449,-76.4957,6.7,6,0.585141050846489,1796
"21Y04","YRK","2014-07-15",2014,37.2808,-76.5414,3,4.5,0.132742207505214,1876
"21Y06","YRK","2014-07-15",2014,37.2905,-76.5959,1.3,4,0.679575583635294,1872
"21Y07","YRK","2014-07-23",2014,37.3157,-76.5907,5.1,3.5,0.340518199898403,1956
"21Y08","YRK","2014-08-14",2014,37.3109,-76.5962,7.5,3.5,0.931271577663481,1956
"21Y09","YRK","2014-07-23",2014,37.3043,-76.6095,1.2,3.5,0.423254006584644,1871
"21Y10","YRK","2014-07-23",2014,37.3195,-76.6193,2.3,4,0.392695411086342,1954
"21Y11","YRK","2014-07-23",2014,37.3386,-76.6164,4.3,5,0.971946725207378,2038
"21Y12","YRK","2014-07-23",2014,37.3338,-76.6265,2.4,3,0.984188312654568,1953
"21Y13","YRK","2014-07-23",2014,37.3515,-76.625,4.3,3.58417081832886,0.470735783318527,2037
"21Y14","YRK","2014-07-23",2014,37.3712,-76.6323,1,4,0.437887128803847,2120
"21Y15","YRK","2014-07-23",2014,37.3705,-76.6338,2,4,0.571542226179431,2120
"21Y16","YRK","2014-07-23",2014,37.3572,-76.6588,0.6,4,0.250350666914489,2035
"21Y17","YRK","2014-07-23",2014,37.3899,-76.6635,6.5,4,0.856672946696037,2118
"21Y19","YRK","2014-07-31",2014,37.4576,-76.6638,1.9,3.5,4.0398773233953,2283
"21Y20","YRK","2014-07-31",2014,37.45,-76.731,7.9,3,0.290550218408049,2282
"21Y21","YRK","2014-07-31",2014,37.505,-76.7862,5.8,3,8.09421939222912,2282
"21Y22","YRK","2014-07-31",2014,37.5227,-76.7852,2.3,3,9.64828395143025,2282
"21Y26","YRK","2014-07-15",2014,37.281,-76.5791,1.5,4,0.88694188580592,1790
"21Y27","YRK","2014-07-23",2014,37.383,-76.6427,0.8,5,0.658488098945903,2119
"22101","PMR","2015-08-18",2015,37.9417,-76.3186,2.6,6.22517061233521,0.547329462353554,4411
"22102","PMR","2015-08-18",2015,37.9709,-76.4072,2.8,3.0811140537262,0.327846811367601,4572
"22103","PMR","2015-08-18",2015,37.9731,-76.3296,11.7,10.709903717041,1.10281164181796,4495
"22104","PMR","2015-08-18",2015,37.9976,-76.3551,12.5,12.0076837539673,0.253263219520848,4661
"22105","PMR","2015-08-18",2015,38.0947,-76.5326,11.9,10.5,0.23476095338554,5153
"22106","PMR","2015-08-18",2015,38.1387,-76.4428,7.1,4,0.182363434006129,5246
"22107","PMR","2015-08-18",2015,38.1566,-76.6445,6,5.30828237533569,0.444702132367392,5482
"22108","PMR","2015-08-18",2015,38.1858,-76.6932,7.6,7.59999990463257,0.66160052461606,5648
"22109","PMR","2015-08-18",2015,38.1881,-76.7022,7.9,7.59999990463257,0.523491913894182,5648
"22110","PMR","2015-08-18",2015,38.2087,-76.7735,12.5,9,0.846043724459266,5812
"22111","PMR","2015-08-18",2015,38.2101,-76.827,7.2,6.99853324890137,1.11298322908121,5894
"22112","PMR","2015-09-02",2015,38.2148,-76.7312,4.7,7.98771810531616,1.07060723276906,5731
"22113","PMR","2015-09-02",2015,38.2276,-76.7296,4.4,3.80381464958191,0.491771091825138,5815
"22114","PMR","2015-08-18",2015,38.2293,-76.8405,7.5,6.99853324890137,1.36462153237473,5894
"22115","PMR","2015-08-18",2015,38.2368,-76.8334,6.1,7.04279088973999,1.12362562356933,5978
"22116","PMR","2015-08-18",2015,38.2509,-76.8826,6.9,6.40000009536743,0.626604498699447,6061
"22117","PMR","2015-08-18",2015,38.2563,-76.8555,2.7,7.04279088973999,1.8817916264938,5978
"22118","PMR","2015-09-02",2015,38.2801,-76.8281,5,6,0.645874613354193,6064
"22119","PMR","2015-09-03",2015,38.3468,-77.1734,5.1,6.07274484634399,0.389479516940925,6642
"22120","PMR","2015-09-02",2015,38.3652,-77.0037,1.6,5,0.952077632938975,6479
"22121","PMR","2015-09-03",2015,38.3806,-77.1554,2,5,2.11293553213287,6643
"22122","PMR","2015-09-03",2015,38.4275,-77.0513,2.4,8,2.58642155205996,6647
